UNIX_TS,DWE,FRE,HPE,WOE,CDE,EBE,FGE,HTE,TVE,Hour,Weekday,Month,Season,CWE
0.7448044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65217394,0.5,0.72727275,0.6666667,0.0
0.2665558,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6086957,0.6666667,0.8181819,0.6666667,0.0
0.2454338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17391305,0.5,0.72727275,0.6666667,0.0
0.37948036,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0.21603012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.73913044,0.33333334,0.72727275,0.6666667,0.0
0.057603836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,1.0,0.36363637,0.33333334,0.0
0.41950226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21739131,0.6666667,0.09090909,0.0,0.0
0.89752007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652,0.5,0.0,0.0,0.0
0.59248734,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.47826087,0.6666667,0.45454547,0.33333334,0.0
0.4230423,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.826087,1.0,0.09090909,0.0,1.0
0.9078541,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65217394,0.5,0.0,0.0,0.0
0.81479645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73913044,0.8333334,0.9090909,0.6666667,0.0
0.47864723,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.39130434,0.8333334,0.18181819,0.0,0.0
0.56399727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6956522,0.6666667,0.36363637,0.33333334,0.0
0.7233391,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666667,0.72727275,0.6666667,0.0
0.23178864,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21739131,0.0,0.72727275,0.6666667,0.0
0.4979458,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47826087,0.8333334,0.18181819,0.0,0.0
0.0051956177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86956525,0.33333334,0.27272728,0.33333334,0.0
0.11349678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130435,0.6666667,0.45454547,0.33333334,0.0
0.77706146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391305,1.0,0.8181819,0.6666667,0.0
0.84454155,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.43478262,1.0,1.0,1.0,0.0
0.8406029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5652174,0.5,1.0,1.0,0.0
0.4156189,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39130434,0.16666667,0.0,0.0,0.0
0.8637829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,1.0,1.0,1.0,0.0
0.588604,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.65217394,0.16666667,0.45454547,0.33333334,0.0
0.63541985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.826087,0.0,0.5454545,0.33333334,0.0
0.91858864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47826087,0.6666667,0.0,0.0,1.0
0.9341736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.86956525,0.16666667,0.09090909,0.0,0.0
0.41065216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7826087,0.6666667,0.0,0.0,0.0
0.54338837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.65217394,0.5,0.36363637,0.33333334,0.0
0.93405914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7826087,0.16666667,0.09090909,0.0,0.0
0.92601013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130435,0.33333334,0.09090909,0.0,0.0
0.1670475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666667,0.5454545,0.33333334,0.0
0.7133465,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956522,0.16666667,0.72727275,0.6666667,0.0
0.46734428,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13043478,0.6666667,0.18181819,0.0,0.0
0.65123177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3478261,0.8333334,0.5454545,0.33333334,0.0
0.33597946,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26086956,1.0,1.0,1.0,0.0
0.13370705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65217394,0.8333334,0.5454545,0.33333334,0.0
0.6705284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478262,0.8333334,0.6363636,0.6666667,0.0
0.8146267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6086957,0.8333334,0.9090909,0.6666667,0.0
0.78134155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30434784,0.33333334,0.8181819,0.6666667,0.0
0.03585434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.21739131,0.6666667,0.27272728,0.33333334,0.0
0.71957016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739131,1.0,0.72727275,0.6666667,0.0
0.4308071,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.47826087,0.8333334,0.09090909,0.0,0.0
0.6962204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391305,0.5,0.6363636,0.6666667,0.0
0.27209473,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.65217394,0.16666667,0.8181819,0.6666667,0.0
0.8764553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73913044,0.16666667,1.0,1.0,1.0
0.20969391,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08695652,0.8333334,0.72727275,0.6666667,0.0
0.9081974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130435,0.5,0.0,0.0,0.0
0.007364273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478262,0.6666667,0.27272728,0.33333334,0.0
0.85909843,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,0.5,1.0,1.0,0.0
0.86258316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6086957,0.8333334,1.0,1.0,0.0
0.9334316,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30434784,0.16666667,0.09090909,0.0,0.0
0.23880959,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3478261,0.8333334,0.72727275,0.6666667,0.0
0.4167614,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21739131,0.33333334,0.0,0.0,0.0
0.39940643,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5652174,0.5,0.0,0.0,0.0
0.13696098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.5454545,0.33333334,0.0
0.36001205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.826087,0.33333334,1.0,1.0,0.0
0.0677681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,1.0,0.36363637,0.33333334,0.0
0.7526245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3478261,0.33333334,0.8181819,0.6666667,0.0
0.61109734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04347826,0.6666667,0.45454547,0.33333334,0.0
0.19153976,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.86956525,0.8333334,0.6363636,0.6666667,0.0
0.91002464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739131,0.8333334,0.0,0.0,0.0
0.3034382,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5217391,0.5,0.9090909,0.6666667,1.0
0.52643204,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26086956,0.8333334,0.27272728,0.33333334,0.0
0.24252129,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04347826,0.16666667,0.72727275,0.6666667,0.0
0.97870445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3478261,1.0,0.18181819,0.0,0.0
0.6436405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.826087,1.0,0.5454545,0.33333334,0.0
0.5199814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5652174,0.0,0.27272728,0.33333334,0.0
0.5422478,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.826087,0.33333334,0.36363637,0.33333334,0.0
0.06262779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7826087,0.33333334,0.36363637,0.33333334,0.0
0.6418133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,0.8333334,0.5454545,0.33333334,0.0
0.3798809,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30434784,0.5,0.0,0.0,0.0
0.63713074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826,0.33333334,0.5454545,0.33333334,0.0
0.07273483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478,0.5,0.36363637,0.33333334,0.0
0.32536125,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5217391,0.8333334,0.9090909,0.6666667,0.0
0.6853733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,0.33333334,0.6363636,0.6666667,0.0
0.4983425,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7826087,0.8333334,0.18181819,0.0,0.0
0.6273689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95652175,0.16666667,0.5454545,0.33333334,0.0
0.38810158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30434784,0.33333334,0.0,0.0,0.0
0.5475559,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6956522,1.0,0.36363637,0.33333334,0.0
0.37771034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73913044,0.16666667,0.0,0.0,0.0
0.19176674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.4427948,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21739131,0.0,0.09090909,0.0,0.0
0.010503769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73913044,1.0,0.27272728,0.33333334,0.0
0.6910248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39130434,1.0,0.6363636,0.6666667,0.0
0.85030746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.65217394,0.5,1.0,1.0,0.0
0.761816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,0.33333334,0.8181819,0.6666667,0.0
0.8118286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652174,0.5,0.9090909,0.6666667,0.0
0.3718891,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47826087,0.6666667,1.0,1.0,0.0
0.26078987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39130434,0.0,0.8181819,0.6666667,0.0
0.3770275,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21739131,0.16666667,0.0,0.0,0.0
0.6101265,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3478261,0.5,0.45454547,0.33333334,0.0
0.6193752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08695652,0.5,0.45454547,0.33333334,0.0
0.89261246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391,1.0,0.0,0.0,0.0
0.11201286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.826087,0.5,0.45454547,0.33333334,0.0
0.28505325,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08695652,0.6666667,0.8181819,0.6666667,0.0
0.27928734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9130435,1.0,0.8181819,0.6666667,0.0
0.45900726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04347826,0.8333334,0.18181819,0.0,0.0
0.33512115,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.65217394,0.8333334,1.0,1.0,0.0
0.5464153,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.86956525,0.8333334,0.36363637,0.33333334,0.0
0.3029232,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.13043478,0.5,0.9090909,0.6666667,0.0
0.355505,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5217391,1.0,1.0,1.0,0.0
0.80817604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130435,0.0,0.9090909,0.6666667,0.0
0.62457275,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9130435,1.0,0.45454547,0.33333334,0.0
0.76010513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.826087,0.0,0.8181819,0.6666667,0.0
0.07147789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,0.33333334,0.36363637,0.33333334,0.0
0.1813755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43478262,0.8333334,0.6363636,0.6666667,0.0
0.19182396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04347826,1.0,0.6363636,0.6666667,0.0
0.73760986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39130434,0.8333334,0.72727275,0.6666667,0.0
0.78128624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,0.33333334,0.8181819,0.6666667,0.0
0.83198166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,0.6666667,0.9090909,0.6666667,0.0
0.36086845,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43478262,0.5,1.0,1.0,1.0
0.6555157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,0.16666667,0.5454545,0.33333334,0.0
0.42315674,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9130435,1.0,0.09090909,0.0,0.0
0.43040657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17391305,0.8333334,0.09090909,0.0,0.0
0.84739685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391,0.16666667,1.0,1.0,0.0
0.73013306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95652175,1.0,0.72727275,0.6666667,0.0
0.0600605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130435,0.0,0.36363637,0.33333334,0.0
0.75302505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65217394,0.33333334,0.8181819,0.6666667,0.0
0.52648926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30434784,0.8333334,0.27272728,0.33333334,0.0
0.48327065,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7826087,0.16666667,0.18181819,0.0,0.0
0.5843239,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5217391,0.8333334,0.45454547,0.33333334,0.0
0.2719803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5652174,0.16666667,0.8181819,0.6666667,0.0
0.5174122,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6956522,0.8333334,0.27272728,0.33333334,0.0
0.10704613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391305,0.0,0.45454547,0.33333334,0.0
0.5297432,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6956522,0.0,0.27272728,0.33333334,0.0
0.8541908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,1.0,1.0,1.0,1.0
0.41579247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5217391,0.16666667,0.0,0.0,0.0
0.6515751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,0.8333334,0.5454545,0.33333334,0.0
0.514328,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.43478262,0.5,0.27272728,0.33333334,0.0
0.81908035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86956525,0.16666667,0.9090909,0.6666667,0.0
0.79356,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,0.6666667,0.9090909,0.6666667,0.0
0.24680328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17391305,0.6666667,0.72727275,0.6666667,0.0
0.96494484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434784,0.5,0.18181819,0.0,0.0
0.5394478,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7826087,0.0,0.27272728,0.33333334,0.0
0.3329525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04347826,0.6666667,0.9090909,0.6666667,0.0
0.8727436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.7219677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.72727275,0.6666667,0.0
0.6956482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7826087,0.33333334,0.6363636,0.6666667,0.0
0.49583244,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.95652175,0.5,0.18181819,0.0,0.0
0.8367195,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73913044,0.0,1.0,1.0,0.0
0.25610924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.8181819,0.6666667,0.0
0.7998409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.826087,0.16666667,0.9090909,0.6666667,0.0
0.66630363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3478261,0.33333334,0.5454545,0.33333334,0.0
0.49189186,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.04347826,0.16666667,0.18181819,0.0,0.0
0.22408104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6086957,0.16666667,0.72727275,0.6666667,0.0
0.5675373,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26086956,0.0,0.36363637,0.33333334,0.0
0.9751072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73913044,0.5,0.18181819,0.0,0.0
0.93640137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,0.5,0.09090909,0.0,0.0
0.7182579,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,0.8333334,0.72727275,0.6666667,0.0
0.6836033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6363636,0.6666667,0.0
0.79338837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,0.6666667,0.9090909,0.6666667,0.0
0.4482193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17391305,0.6666667,0.09090909,0.0,0.0
0.61971855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3478261,0.5,0.45454547,0.33333334,0.0
0.86914635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39130434,0.5,1.0,1.0,0.0
0.17778206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.826087,0.33333334,0.6363636,0.6666667,0.0
0.18862724,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.73913044,0.5,0.6363636,0.6666667,0.0
0.54447174,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.43478262,0.6666667,0.36363637,0.33333334,1.0
0.09654045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391,1.0,0.45454547,0.33333334,0.0
0.688797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7826087,0.6666667,0.6363636,0.6666667,0.0
0.6362171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39130434,0.16666667,0.5454545,0.33333334,0.0
0.28824997,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.43478262,1.0,0.8181819,0.6666667,0.0
0.7219105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95652175,0.0,0.72727275,0.6666667,0.0
0.18891335,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.95652175,0.5,0.6363636,0.6666667,0.0
0.085920334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7826087,0.8333334,0.45454547,0.33333334,0.0
0.103162766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3478261,0.6666667,0.45454547,0.33333334,0.0
0.22105408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39130434,1.0,0.72727275,0.6666667,0.0
0.7123203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95652175,0.0,0.72727275,0.6666667,0.0
0.21648788,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.04347826,0.5,0.72727275,0.6666667,0.0
0.15911293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391305,0.5,0.5454545,0.33333334,0.0
0.83141136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86956525,0.5,0.9090909,0.6666667,0.0
0.7463455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7826087,0.6666667,0.72727275,0.6666667,0.0
0.09808159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65217394,0.0,0.45454547,0.33333334,0.0
0.15397263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478262,1.0,0.5454545,0.33333334,0.0
0.1055603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652,1.0,0.45454547,0.33333334,0.0
0.25764847,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08695652,0.8333334,0.8181819,0.6666667,0.0
0.79795456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478262,0.0,0.9090909,0.6666667,0.0
0.60653114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.73913044,0.0,0.45454547,0.33333334,0.0
0.3781109,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
0.19616318,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21739131,0.33333334,0.6363636,0.6666667,0.0
0.7260208,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.95652175,0.5,0.72727275,0.6666667,0.0
0.008163452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333334,0.27272728,0.33333334,0.0
0.7516556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65217394,0.16666667,0.8181819,0.6666667,0.0
0.63804436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73913044,0.33333334,0.5454545,0.33333334,0.0
0.39923477,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43478262,0.5,0.0,0.0,0.0
0.7228813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65217394,0.16666667,0.72727275,0.6666667,0.0
0.7056389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826,0.5,0.6363636,0.6666667,0.0
0.66236687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,1.0,0.5454545,0.33333334,0.0
0.063827515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65217394,0.5,0.36363637,0.33333334,1.0
0.10030937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,0.33333334,0.45454547,0.33333334,0.0
0.028432846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826087,0.8333334,0.27272728,0.33333334,0.0
0.38547516,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39130434,0.0,0.0,0.0,0.0
0.049726486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3478261,0.0,0.36363637,0.33333334,0.0
0.19171143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.5198097,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43478262,0.0,0.27272728,0.33333334,0.0
0.43839836,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666667,0.09090909,0.0,0.0
0.04122162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478,0.16666667,0.36363637,0.33333334,0.0
0.627882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30434784,0.33333334,0.5454545,0.33333334,0.0
0.64318275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,1.0,0.5454545,0.33333334,0.0
0.050640106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.36363637,0.33333334,0.0
0.9809303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181819,0.0,0.0
0.7879658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,0.0,0.8181819,0.6666667,0.0
0.8938103,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39130434,0.0,0.0,0.0,0.0
0.47659302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9130435,0.5,0.18181819,0.0,0.0
